m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut
2.651594e+09,1.421147e+06,0.49684599,1.01269613,2.890279e+07,2.653015e+09,0.00053596,0.00053539,1
7.999114e+06,5.741039e+06,0.49685499,1.01265967,5.883302e+06,1.374015e+07,0.71770939,0.24324798,1
5.004296e+08,1.180986e+06,0.49685499,1.01265967,1.327026e+07,5.016105e+08,0.00235994,0.00234885,1
7.186315e+08,1.423708e+06,0.49687400,1.01258265,1.715865e+07,7.200552e+08,0.00198114,0.00197331,1
4.728078e+08,3.401432e+08,0.49698400,1.01213719,3.481729e+08,8.129510e+08,0.71941114,0.24334234,1
3.816002e+09,1.180986e+06,0.49699301,1.01210075,2.992013e+07,3.817183e+09,0.00030948,0.00030929,1
4.170180e+08,9.741940e+07,0.49699301,1.01210075,1.671143e+08,5.144374e+08,0.23360958,0.15350947,1
3.995232e+08,2.224624e+06,0.49700299,1.01206033,1.772101e+07,4.017478e+08,0.00556820,0.00550670,1
1.126358e+07,1.935238e+06,0.49702099,1.01198746,3.792621e+06,1.319882e+07,0.17181370,0.12512401,1
3.974107e+07,3.626026e+07,0.49713600,1.01152201,3.303985e+07,7.600133e+07,0.91241274,0.24947560,1
3.817183e+09,2.402259e+06,0.49714100,1.01150175,4.581571e+07,3.819586e+09,0.00062933,0.00062854,1
8.660230e+07,1.496501e+07,0.49714100,1.01150175,2.925588e+07,1.015673e+08,0.17280155,0.12563151,1
8.102849e+07,1.840966e+07,0.49714100,1.01150175,3.196682e+07,9.943815e+07,0.22719977,0.15086113,1
2.418571e+07,1.381439e+06,0.49714100,1.01150175,4.293366e+06,2.556715e+07,0.05711800,0.05111238,1
1.232185e+08,1.940080e+07,0.49715000,1.01146534,3.946950e+07,1.426193e+08,0.15745038,0.11752735,1
3.791556e+06,1.903351e+06,0.49716800,1.01139251,2.311556e+06,5.694907e+06,0.50199735,0.22251695,1
3.550959e+08,1.192225e+06,0.49716800,1.01139251,1.163220e+07,3.562882e+08,0.00335747,0.00333504,1
4.357130e+06,2.914290e+06,0.49722299,1.01117008,3.089699e+06,7.271420e+06,0.66885541,0.24015676,1
2.134057e+08,6.925391e+06,0.49728799,1.01090721,2.711284e+07,2.203311e+08,0.03245177,0.03044380,1
4.517449e+06,2.483378e+06,0.49729699,1.01087081,2.890226e+06,7.000827e+06,0.54973008,0.22889556,1
1.938943e+06,1.318933e+06,0.49729699,1.01087081,1.387030e+06,3.257876e+06,0.68023284,0.24094541,1
2.613921e+06,1.789652e+06,0.49731499,1.01079803,1.876184e+06,4.403573e+06,0.68466172,0.24124073,1
2.251520e+06,1.921789e+06,0.49731499,1.01079803,1.809726e+06,4.173310e+06,0.85355173,0.24843937,1
3.816091e+08,1.334358e+07,0.49738899,1.01049887,5.067872e+07,3.949527e+08,0.03496662,0.03264382,1
1.110322e+08,1.264818e+07,0.49743500,1.01031289,2.951387e+07,1.236804e+08,0.11391458,0.09180694,1
4.386876e+08,5.509094e+07,0.49743500,1.01031289,1.233772e+08,4.937786e+08,0.12558124,0.09912223,1
1.172960e+09,1.180989e+06,0.49744400,1.01027652,1.866265e+07,1.174141e+09,0.00100685,0.00100482,1
1.430763e+06,1.401523e+06,0.49746299,1.01019980,1.232746e+06,2.832287e+06,0.97956349,0.24997336,1
1.102727e+09,1.262173e+06,0.49751800,1.00997752,1.894781e+07,1.103989e+09,0.00114459,0.00114198,1
5.755063e+07,1.196968e+06,0.49758300,1.00971495,5.611533e+06,5.874760e+07,0.02079852,0.01995962,1
3.226129e+06,1.301485e+06,0.49761000,1.00960591,1.748633e+06,4.527614e+06,0.40341998,0.20482459,1
7.639002e+07,3.894139e+06,0.49772501,1.00914155,1.268069e+07,8.028416e+07,0.05097707,0.04615177,1
4.690021e+07,5.990773e+06,0.49775800,1.00900839,1.332043e+07,5.289098e+07,0.12773448,0.10043716,1
7.184263e+07,3.058828e+06,0.49787700,1.00852820,1.072172e+07,7.490146e+07,0.04257678,0.03917028,1
2.635046e+09,1.180986e+06,0.49787700,1.00852820,2.580021e+07,2.636227e+09,0.00044818,0.00044778,1
1.031306e+07,4.736965e+06,0.49788699,1.00848793,5.995498e+06,1.505003e+07,0.45931691,0.21568165,1
2.148465e+08,1.607189e+06,0.49790499,1.00841532,1.137219e+07,2.164537e+08,0.00748064,0.00736996,1
1.761146e+06,1.667626e+06,0.49801600,1.00796762,1.491793e+06,3.428772e+06,0.94689856,0.24981402,1
1.132467e+08,6.025495e+07,0.49801999,1.00795151,7.121151e+07,1.735016e+08,0.53206812,0.22667889,1
1.611500e+08,1.533968e+07,0.49801999,1.00795151,3.859083e+07,1.764897e+08,0.09518885,0.07936117,1
3.159477e+07,2.280898e+07,0.49801999,1.00795151,2.330810e+07,5.440375e+07,0.72192239,0.24348004,1
4.772955e+07,1.575568e+06,0.49803400,1.00789504,6.125709e+06,4.930512e+07,0.03301033,0.03093432,1
2.738146e+08,4.905256e+06,0.49803400,1.00789504,2.442516e+07,2.787198e+08,0.01791452,0.01728950,1
1.988928e+07,1.719693e+06,0.49803400,1.00789504,4.503137e+06,2.160898e+07,0.08646330,0.07324900,1
1.376816e+07,1.191060e+06,0.49805200,1.00782247,3.118200e+06,1.495922e+07,0.08650830,0.07328105,1
6.620048e+07,1.639844e+07,0.49816501,1.00736699,2.741595e+07,8.259891e+07,0.24770872,0.15911638,1
4.054517e+07,1.829923e+06,0.49817199,1.00733889,6.263269e+06,4.237510e+07,0.04513295,0.04131908,1
1.749572e+09,3.282758e+07,0.49817199,1.00733889,1.604358e+08,1.782399e+09,0.01876321,0.01807842,1
1.689135e+09,1.109433e+08,0.49818099,1.00730263,3.255375e+08,1.800078e+09,0.06568055,0.05783393,1
1.498435e+09,1.486980e+06,0.49823201,1.00709707,2.363481e+07,1.499922e+09,0.00099236,0.00099039,1
1.012353e+09,1.208307e+06,0.49824601,1.00704064,1.783756e+07,1.013561e+09,0.00119356,0.00119072,1
1.950399e+08,9.206983e+06,0.49832001,1.00674260,3.093950e+07,2.042468e+08,0.04720565,0.04304572,1
4.922616e+08,1.610437e+08,0.49832001,1.00674260,2.379362e+08,6.533053e+08,0.32715065,0.18574081,1
3.652628e+08,1.795232e+07,0.49832901,1.00670636,5.933993e+07,3.832151e+08,0.04914905,0.04465198,1
8.564674e+08,1.233079e+06,0.49834800,1.00662991,1.688706e+07,8.577005e+08,0.00143973,0.00143559,1
3.211574e+08,3.144331e+07,0.49835700,1.00659367,7.817917e+07,3.526007e+08,0.09790624,0.08122316,1
3.000886e+08,1.261959e+06,0.49846700,1.00615087,1.125026e+07,3.013505e+08,0.00420529,0.00417014,1
1.628816e+06,1.180986e+06,0.49846700,1.00615087,1.204301e+06,2.809802e+06,0.72505800,0.24364940,1
1.240961e+07,2.367921e+06,0.49847701,1.00611056,4.435626e+06,1.477753e+07,0.19081352,0.13456175,1
5.405698e+07,1.181193e+06,0.49849501,1.00603812,5.428198e+06,5.523817e+07,0.02185088,0.02092637,1
1.104051e+09,1.392220e+06,0.49849501,1.00603812,2.010532e+07,1.105443e+09,0.00126101,0.00125784,1
9.243062e+07,1.403410e+06,0.49862400,1.00551920,7.470131e+06,9.383403e+07,0.01518339,0.01473261,1
1.917154e+09,1.242005e+06,0.49867299,1.00532216,2.341426e+07,1.918396e+09,0.00064784,0.00064700,1
5.259108e+07,2.800384e+06,0.49875799,1.00498042,8.957550e+06,5.539147e+07,0.05324826,0.04800030,1
6.129953e+07,8.743726e+06,0.49876300,1.00496029,1.855321e+07,7.004326e+07,0.14263937,0.10924990,1
8.102775e+06,1.839032e+06,0.49891001,1.00436949,3.194778e+06,9.941807e+06,0.22696318,0.15076216,1
2.891438e+06,1.576882e+06,0.49893799,1.00425707,1.842125e+06,4.468320e+06,0.54536264,0.22836238,1
4.055728e+08,2.397786e+07,0.49893799,1.00425707,7.347247e+07,4.295506e+08,0.05912097,0.05270483,1
2.843357e+08,1.466525e+06,0.49893799,1.00425707,1.204646e+07,2.858022e+08,0.00515772,0.00510493,1
1.652510e+06,1.619368e+06,0.49897501,1.00410839,1.424080e+06,3.271878e+06,0.97994476,0.24997435,1
1.149734e+09,2.437083e+08,0.49905401,1.00379111,4.361771e+08,1.393443e+09,0.21196925,0.14430775,1
1.076469e+08,2.304178e+06,0.49905801,1.00377508,1.067752e+07,1.099511e+08,0.02140496,0.02051722,1
8.828403e+06,6.060024e+06,0.49905801,1.00377508,6.345182e+06,1.488843e+07,0.68642359,0.24135642,1
5.147461e+08,1.471396e+06,0.49906701,1.00373894,1.531183e+07,5.162175e+08,0.00285849,0.00284222,1
1.513271e+08,1.378313e+06,0.49906701,1.00373894,9.011308e+06,1.527054e+08,0.00910817,0.00894449,1
1.322160e+09,1.235630e+08,0.49906701,1.00373894,3.132467e+08,1.445723e+09,0.09345545,0.07816322,1
6.876793e+06,4.129510e+06,0.49906701,1.00373894,4.609379e+06,1.100630e+07,0.60049935,0.23442371,1
2.240980e+08,1.621125e+06,0.49908599,1.00366273,1.162623e+07,2.257191e+08,0.00723400,0.00713046,1
3.005433e+07,2.668719e+07,0.49913701,1.00345791,2.464596e+07,5.674151e+07,0.88796492,0.24911964,1
4.550649e+08,9.786286e+07,0.49920100,1.00320112,1.740528e+08,5.529278e+08,0.21505251,0.14566473,1
6.195409e+07,5.137275e+06,0.49921501,1.00314491,1.368826e+07,6.709136e+07,0.08292068,0.07070816,1
1.719353e+06,1.678668e+06,0.49921501,1.00314491,1.478948e+06,3.398022e+06,0.97633710,0.24996416,1
1.265542e+08,2.390404e+07,0.49922499,1.00310485,4.497442e+07,1.504582e+08,0.18888389,0.13363371,1
1.462299e+08,1.477266e+06,0.49934900,1.00260740,9.264384e+06,1.477071e+08,0.01010236,0.00990129,1
2.295468e+07,2.196487e+06,0.49935400,1.00258732,5.513765e+06,2.515117e+07,0.09568796,0.07970463,1
4.319545e+09,1.180995e+06,0.49935400,1.00258732,3.144129e+07,4.320726e+09,0.00027341,0.00027326,1
1.090861e+09,1.243327e+06,0.49936301,1.00255123,1.869649e+07,1.092104e+09,0.00113977,0.00113717,1
1.500959e+09,6.191261e+06,0.49949700,1.00201404,5.562340e+07,1.507151e+09,0.00412487,0.00409105,1
3.552421e+06,3.113891e+06,0.49951100,1.00195790,2.894140e+06,6.666312e+06,0.87655469,0.24891815,1
4.455078e+08,1.785341e+07,0.49952999,1.00188182,6.414488e+07,4.633612e+08,0.04007429,0.03704564,1
1.640493e+07,1.306041e+07,0.49952999,1.00188182,1.272613e+07,2.946534e+07,0.79612690,0.24677904,1
8.257042e+08,1.770830e+06,0.49952999,1.00188182,2.067520e+07,8.274750e+08,0.00214463,0.00213546,1
1.391293e+07,1.922896e+06,0.49956700,1.00173349,4.135200e+06,1.583583e+07,0.13820929,0.10668245,1
1.956554e+08,1.488293e+06,0.49964499,1.00142103,1.046048e+07,1.971437e+08,0.00760671,0.00749229,1
1.186162e+08,1.207176e+06,0.49964499,1.00142103,7.548148e+06,1.198234e+08,0.01017716,0.00997313,1
1.310183e+07,5.038751e+06,0.49964499,1.00142103,6.919308e+06,1.814058e+07,0.38458376,0.20060995,1
9.793682e+08,2.438633e+06,0.49964499,1.00142103,2.681947e+07,9.818068e+08,0.00249001,0.00247765,1
7.137806e+06,2.261529e+06,0.49965900,1.00136492,3.389696e+06,9.399336e+06,0.31683815,0.18271436,1
2.769162e+06,1.920534e+06,0.49967799,1.00128889,2.000936e+06,4.689696e+06,0.69354365,0.24181376,1
4.951033e+07,1.249064e+07,0.49976999,1.00092048,2.071518e+07,6.200097e+07,0.25228351,0.16087314,1
2.654355e+09,1.180986e+06,0.49979299,1.00082837,2.587568e+07,2.655536e+09,0.00044492,0.00044453,1
1.061659e+08,1.905772e+06,0.49979800,1.00080833,9.481810e+06,1.080717e+08,0.01795088,0.01732336,1
5.002377e+09,1.180986e+06,0.49979800,1.00080833,3.334240e+07,5.003558e+09,0.00023609,0.00023597,1
2.496797e+07,2.837806e+06,0.49979800,1.00080833,6.628153e+06,2.780577e+07,0.11365789,0.09164230,1
8.515072e+08,2.007086e+06,0.49980700,1.00077230,2.256371e+07,8.535143e+08,0.00235710,0.00234603,1
2.861086e+07,1.619870e+06,0.49980700,1.00077230,5.052624e+06,3.023073e+07,0.05661731,0.05071235,1
4.987408e+08,1.218797e+06,0.49982601,1.00069619,1.350507e+07,4.999596e+08,0.00244375,0.00243185,1
2.559315e+08,1.032715e+07,0.49982601,1.00069619,3.700000e+07,2.662587e+08,0.04035122,0.03728178,1
1.518291e+06,1.398435e+06,0.49982601,1.00069619,1.268292e+06,2.916726e+06,0.92105902,0.24957785,1
5.416209e+08,1.197647e+06,0.49986300,1.00054816,1.381286e+07,5.428186e+08,0.00221123,0.00220148,1
1.348161e+07,2.446177e+06,0.49994099,1.00023606,4.682811e+06,1.592778e+07,0.18144549,0.12999265,1
3.074033e+08,3.223871e+07,0.49995500,1.00018002,7.788385e+07,3.396420e+08,0.10487430,0.08590992,1
2.397727e+07,1.758636e+07,0.49997401,1.00010396,1.783375e+07,4.156363e+07,0.73345972,0.24408931,1
1.453358e+08,1.464900e+07,0.50024199,0.99903249,3.598261e+07,1.599848e+08,0.10079411,0.08318077,1
5.571331e+07,3.669988e+06,0.50025100,0.99899652,1.075577e+07,5.938330e+07,0.06587273,0.05798224,1
1.836670e+06,1.722306e+06,0.50030702,0.99877266,1.548174e+06,3.558975e+06,0.93773312,0.24974185,1
2.127753e+08,2.000399e+08,0.50036001,0.99856099,1.795856e+08,4.128152e+08,0.94014598,0.24976207,1
1.180598e+08,9.507617e+06,0.50039899,0.99840530,2.564226e+07,1.275674e+08,0.08053222,0.06897540,1
2.629082e+06,2.503941e+06,0.50041801,0.99832937,2.233481e+06,5.133023e+06,0.95240154,0.24985141,1
1.423112e+08,4.541010e+07,0.50053400,0.99786629,6.784724e+07,1.877213e+08,0.31909014,0.18338526,1
1.659610e+08,3.208282e+06,0.50053799,0.99785035,1.549183e+07,1.691693e+08,0.01933154,0.01860525,1
3.730410e+07,1.435887e+07,0.50053799,0.99785035,1.971017e+07,5.166297e+07,0.38491402,0.20068647,1
4.534558e+08,3.053351e+08,0.50053799,0.99785035,3.226730e+08,7.587910e+08,0.67335136,0.24047363,1
1.342443e+07,7.903410e+06,0.50056601,0.99773854,8.905061e+06,2.132784e+07,0.58873332,0.23324729,1
4.446398e+06,1.634293e+06,0.50056601,0.99773854,2.290933e+06,6.080691e+06,0.36755433,0.19653159,1
4.609714e+07,3.321966e+06,0.50068700,0.99725576,9.381290e+06,4.941910e+07,0.07206448,0.06270172,1
2.817080e+08,1.917272e+06,0.50068700,0.99725576,1.409097e+07,2.836253e+08,0.00680588,0.00671418,1
5.640936e+06,1.463561e+06,0.50069600,0.99721986,2.397455e+06,7.104497e+06,0.25945353,0.16356685,1
4.602465e+07,2.398878e+06,0.50069600,0.99721986,7.740837e+06,4.842353e+07,0.05212159,0.04708535,1
9.083008e+08,1.386211e+06,0.50069600,0.99721986,1.854629e+07,9.096871e+08,0.00152616,0.00152151,1
1.698760e+06,1.205331e+06,0.50071400,0.99714806,1.242055e+06,2.904091e+06,0.70953562,0.24278279,1
5.350900e+06,1.960496e+06,0.50083500,0.99666556,2.752172e+06,7.311396e+06,0.36638618,0.19624209,1
1.941689e+08,1.214001e+06,0.50083500,0.99666556,9.231278e+06,1.953829e+08,0.00625229,0.00617484,1
9.407116e+07,2.829082e+06,0.50084400,0.99662968,1.142342e+07,9.690024e+07,0.03007385,0.02834342,1
6.973930e+08,1.848214e+06,0.50086302,0.99655389,1.982497e+07,6.992412e+08,0.00265018,0.00263618,1
3.696752e+06,1.422957e+06,0.50086302,0.99655389,1.953252e+06,5.119709e+06,0.38492081,0.20068805,1
3.196531e+06,2.550989e+06,0.50086302,0.99655389,2.482769e+06,5.747520e+06,0.79804925,0.24684625,1
2.347254e+06,1.640478e+06,0.50086302,0.99655389,1.702837e+06,3.987732e+06,0.69889246,0.24214671,1
3.908769e+06,2.056481e+06,0.50086302,0.99655389,2.443279e+06,5.965250e+06,0.52611975,0.22589540,1
3.008474e+08,3.522498e+06,0.50088102,0.99648213,2.081794e+07,3.043699e+08,0.01170859,0.01143915,1
1.189305e+09,1.716800e+06,0.50097901,0.99609163,2.348679e+07,1.191022e+09,0.00144353,0.00143937,1
3.442309e+07,1.856924e+06,0.50098300,0.99607572,5.908168e+06,3.628001e+07,0.05394413,0.04856339,1
2.255418e+07,1.753351e+06,0.50099301,0.99603582,4.798543e+06,2.430753e+07,0.07773952,0.06692899,1
3.522025e+06,1.604517e+06,0.50101101,0.99596410,2.038530e+06,5.126543e+06,0.45556665,0.21502439,1
4.316298e+08,5.212430e+06,0.50102001,0.99592825,3.042468e+07,4.368422e+08,0.01207616,0.01178969,1
1.213166e+09,3.170889e+08,0.50113201,0.99548218,5.177356e+08,1.530255e+09,0.26137292,0.16427580,1
1.092313e+09,1.603026e+08,0.50113201,0.99548218,3.360540e+08,1.252616e+09,0.14675517,0.11159687,1
7.786212e+06,2.019176e+06,0.50114101,0.99544634,3.308318e+06,9.805388e+06,0.25932715,0.16351999,1
6.968527e+08,1.233370e+06,0.50115901,0.99537467,1.555102e+07,6.980860e+08,0.00176992,0.00176367,1
4.963094e+08,3.201668e+08,0.50117803,0.99529897,3.453732e+08,8.164762e+08,0.64509518,0.23836459,1
1.456962e+06,1.253658e+06,0.50119698,0.99522351,1.175879e+06,2.710620e+06,0.86046044,0.24859365,1
8.808799e+07,3.537600e+07,0.51026201,0.95977748,4.762853e+07,1.234640e+08,0.40159844,0.20443008,1
2.109182e+09,1.484691e+06,0.51026702,0.95975825,2.707486e+07,2.110667e+09,0.00070392,0.00070293,1
6.498406e+07,7.644434e+06,0.51026702,0.95975825,1.759827e+07,7.262849e+07,0.11763553,0.09417554,1
2.524505e+07,1.181069e+06,0.51026702,0.95975825,3.983494e+06,2.642612e+07,0.04678417,0.04269575,1
8.983894e+08,1.180988e+06,0.51027602,0.95972368,1.677332e+07,8.995704e+08,0.00131456,0.00131111,1
3.303307e+08,7.932271e+07,0.51027602,0.95972368,1.344388e+08,4.096534e+08,0.24013120,0.15613970,1
2.060703e+06,1.731163e+06,0.51029497,0.95965089,1.643015e+06,3.791866e+06,0.84008400,0.24811180,1
3.152436e+06,1.527665e+06,0.51029497,0.95965089,1.886051e+06,4.680100e+06,0.48459819,0.21986897,1
5.741172e+08,1.180986e+06,0.51041800,0.95917856,1.402066e+07,5.752982e+08,0.00205705,0.00204861,1
4.795999e+08,2.132477e+06,0.51041800,0.95917856,1.859075e+07,4.817324e+08,0.00444637,0.00440709,1
1.314443e+07,1.372167e+06,0.51042700,0.95914402,3.321363e+06,1.451660e+07,0.10439149,0.08558921,1
5.011485e+09,1.674712e+06,0.51052701,0.95876020,4.114543e+07,5.013160e+09,0.00033417,0.00033395,1
1.326410e+08,1.339972e+06,0.51056403,0.95861820,8.403408e+06,1.339810e+08,0.01010225,0.00990119,1
5.389268e+06,2.653307e+06,0.51057899,0.95856081,3.251706e+06,8.042574e+06,0.49233159,0.22106859,1
4.651137e+08,2.001358e+06,0.51059699,0.95849176,1.767851e+07,4.671150e+08,0.00430294,0.00426615,1
9.392811e+06,3.610392e+06,0.51072001,0.95801999,4.959066e+06,1.300320e+07,0.38437829,0.20056229,1
1.046413e+07,3.519457e+06,0.51072001,0.95801999,5.135509e+06,1.398358e+07,0.33633543,0.18833961,1
3.892117e+08,1.391971e+06,0.51073003,0.95798160,1.324166e+07,3.906037e+08,0.00357638,0.00355094,1
4.102967e+08,1.208480e+06,0.51073003,0.95798160,1.242589e+07,4.115052e+08,0.00294538,0.00292811,1
1.639489e+06,1.391097e+06,0.51073003,0.95798160,1.313815e+06,3.030586e+06,0.84849402,0.24832056,1
2.656436e+08,2.597180e+06,0.51074898,0.95790894,1.650350e+07,2.682408e+08,0.00977693,0.00958853,1
1.631222e+06,1.488146e+06,0.51074898,0.95790894,1.356069e+06,3.119368e+06,0.91228882,0.24947405,1
1.842205e+09,1.339898e+06,0.51078200,0.95778237,2.411655e+07,1.843545e+09,0.00072733,0.00072628,1
9.156126e+08,1.521922e+06,0.51086700,0.95745664,1.967777e+07,9.171345e+08,0.00166219,0.00165668,1
1.190325e+08,3.282300e+06,0.51086700,0.95745664,1.372810e+07,1.223148e+08,0.02757483,0.02611475,1
1.555403e+08,1.468561e+06,0.51086700,0.95745664,9.463593e+06,1.570089e+08,0.00944167,0.00926588,1
2.860408e+08,5.749572e+07,0.51088101,0.95740297,1.053037e+08,3.435365e+08,0.20100534,0.13935345,1
2.638013e+09,1.180986e+06,0.51102298,0.95685914,2.581183e+07,2.639194e+09,0.00044768,0.00044728,1
2.930425e+08,2.203410e+07,0.51102298,0.95685914,6.114097e+07,3.150766e+08,0.07519080,0.06504196,1
2.543859e+07,1.181070e+06,0.51103199,0.95682468,3.995957e+06,2.661966e+07,0.04642830,0.04239980,1
5.414570e+08,1.300161e+06,0.51105100,0.95675187,1.450827e+07,5.427572e+08,0.00240123,0.00238974,1
3.234071e+08,1.604045e+06,0.51108903,0.95660628,1.338443e+07,3.250112e+08,0.00495983,0.00491100,1
5.705477e+07,9.200974e+06,0.51117402,0.95628094,1.852809e+07,6.625574e+07,0.16126566,0.11958555,1
5.668025e+07,1.287548e+06,0.51117402,0.95628094,5.824783e+06,5.796780e+07,0.02271599,0.02171809,1
1.238651e+07,8.112105e+06,0.51118398,0.95624285,8.687695e+06,2.049861e+07,0.65491470,0.23912970,1
2.490390e+06,1.942752e+06,0.51120299,0.95617009,1.911914e+06,4.433142e+06,0.78009950,0.24618492,1
2.930986e+08,1.641172e+06,0.51124001,0.95602846,1.304407e+07,2.947398e+08,0.00559939,0.00553720,1
2.829126e+06,1.181261e+06,0.51127797,0.95588320,1.562290e+06,4.010387e+06,0.41753556,0.20779043,1
4.780543e+08,2.103248e+08,0.51147199,0.95514129,2.715533e+08,6.883791e+08,0.43995996,0.21218385,1
5.222749e+07,2.053602e+06,0.51147199,0.95514129,7.435660e+06,5.428109e+07,0.03932033,0.03640142,1
5.170726e+08,4.866844e+06,0.51147699,0.95512215,3.140186e+07,5.219394e+08,0.00941230,0.00923759,1
9.137393e+07,1.650207e+07,0.51147699,0.95512215,3.165420e+07,1.078760e+08,0.18059928,0.12957195,1
1.667110e+07,5.210083e+06,0.51147699,0.95512215,7.857260e+06,2.188118e+07,0.31252193,0.18141256,1
1.764644e+09,3.585592e+06,0.51148701,0.95508388,4.277826e+07,1.768230e+09,0.00203191,0.00202367,1
7.772114e+08,1.289226e+06,0.51148701,0.95508388,1.668281e+07,7.785006e+08,0.00165878,0.00165330,1
4.846767e+06,1.932256e+06,0.51150501,0.95501507,2.610217e+06,6.779023e+06,0.39866899,0.20378986,1
1.662341e+09,1.180989e+06,0.51158100,0.95472465,2.145724e+07,1.663522e+09,0.00071044,0.00070943,1
9.591585e+06,2.766991e+06,0.51162899,0.95454133,4.324593e+06,1.235858e+07,0.28848114,0.17376460,1
3.343091e+07,1.468443e+06,0.51163799,0.95450695,5.082058e+06,3.489936e+07,0.04392469,0.04030606,1
4.261308e+08,7.178831e+07,0.51163799,0.95450695,1.418816e+08,4.979191e+08,0.16846543,0.12338975,1
3.899321e+08,1.184020e+06,0.51165700,0.95443432,1.202673e+07,3.911161e+08,0.00303648,0.00301812,1
1.807042e+09,1.724830e+06,0.51177502,0.95398362,2.784532e+07,1.808766e+09,0.00095450,0.00095269,1
1.213350e+07,5.104975e+06,0.51178002,0.95396450,6.728031e+06,1.723847e+07,0.42073403,0.20844048,1
1.837821e+08,2.824328e+06,0.51178002,0.95396450,1.496049e+07,1.866064e+08,0.01536781,0.01490614,1
8.959285e+07,2.236286e+07,0.51178002,0.95396450,3.726243e+07,1.119557e+08,0.24960537,0.15984835,1
1.521036e+07,2.593933e+06,0.51178998,0.95392650,5.099810e+06,1.780430e+07,0.17053719,0.12446541,1
4.278949e+06,1.184290e+06,0.51180899,0.95385391,1.885329e+06,5.463239e+06,0.27677123,0.16978322,1
1.750192e+08,1.940596e+06,0.51192701,0.95340348,1.172297e+07,1.769598e+08,0.01108791,0.01084605,1
6.485740e+07,2.693106e+07,0.51193202,0.95338438,3.570838e+07,9.178846e+07,0.41523498,0.20731791,1
2.026380e+08,4.297800e+07,0.51193202,0.95338438,7.690047e+07,2.456160e+08,0.21209249,0.14436229,1
2.813980e+07,1.863862e+06,0.51193202,0.95338438,5.450119e+06,3.000366e+07,0.06623579,0.05826211,1
9.409168e+07,1.353454e+06,0.51194102,0.95335003,7.362853e+06,9.544513e+07,0.01438442,0.01397936,1
1.564998e+07,1.445833e+06,0.51194102,0.95335003,3.682995e+06,1.709582e+07,0.09238556,0.07741983,1
2.822483e+07,2.008444e+06,0.51194102,0.95335003,5.701611e+06,3.023327e+07,0.07115876,0.06201842,1
5.088235e+08,1.411063e+06,0.51196003,0.95327749,1.486326e+07,5.102345e+08,0.00277319,0.00275787,1
1.664438e+06,1.534293e+06,0.51199800,0.95313264,1.390945e+06,3.198731e+06,0.92180861,0.24958616,1
3.272822e+07,1.180986e+06,0.51209301,0.95277027,4.428298e+06,3.390921e+07,0.03608464,0.03361490,1
2.214142e+06,1.600029e+06,0.51209301,0.95277027,1.634256e+06,3.814172e+06,0.72264079,0.24351909,1
9.259669e+06,5.214172e+06,0.51209301,0.95277027,6.000007e+06,1.447384e+07,0.56310560,0.23046937,1
